ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;OSM_ID;OSM_TYPE;ID_ANCHOR
357;Résidences-foyers;Simone-Gillet-Demangel;Croix d'Argent;;04 67 42 80 33;;;;;39236;43.5933431464;3.83827566518;570;;Rue;Rouget de Lisle;;34;Montpellier;;;0;;;;;;;ligne 4 La Ronde;;;;418
1218;Associations;Solidarité Dom-Tom;Mosson;;04 67 72 03 16;;;;;;;;216;;Avenue;de Louisville;;34080;Montpellier;;;0;;;;;;;;;;;1083
859;Autres contacts utiles;Spéléo club alpin languedocien - SCAL;Montpellier Centre;Les Beaux-Arts;04 67 02 05 30;;;;;;;;6;;Rue;de la Poésie;;34000;Montpellier;;;0;;;;;;;;;;;774
699;Compagnies;Splash Théâtre / Jean Marc Dufour;Prés d'Arènes;;04 67 64 45 22;;splash.theatre@wanadoo.fr;;;;;;208;;Avenue;du Pont Trinquat;;34070;Montpellier;;;0;;;;;;;;;;;700
1311;Parcs et jardins;Square  de l'Intendance du Languedoc;Montpellier Centre;;;;;;;TA86;43.6123;3.87599;6,8;;Rue;d'Aigrefeuille;;34000;Montpellier;;;0;;;;;;;;;110521269;2;1164
889;Parcs et jardins;Square Abbé Coursindel;Montpellier Centre;;;;;;;;;;;;Rue;Saint-Etienne;;34000;Montpellier;;;0;;;;;;;;;;;802
906;Parcs et jardins;Square Blaise Pascal;Port Marianne;;;;;;;TA72;;;;;Rue;Louis Lépine;;34000;Montpellier;;;0;;;;;;;;;;;819
878;Parcs et jardins;Square Charles Flahaut;Montpellier Centre;;;;;;;;;;;;Rue;Ferdinand Fabre;;34000;Montpellier;;;0;;;;;;;;;;;791
927;Parcs et jardins;Square d'Ajaccio;Mosson;;;;;;;;;;;;Avenue;du Comté de Nice;;34080;Montpellier;;;0;;;;;;;;;;;840
1112;Parcs et jardins;Square d'Arsonval;Croix d'Argent;;;;;;;;;;193;;Rue;Georges Brassens;;34000;Montpellier;;;0;;;;;;;;;;;1004
939;Parcs et jardins;Square de Diane;Croix d'Argent;;;;;;;;43.5999;3.86022;;;Rue;des Chasseurs;;34070;Montpellier;;;0;;;;;;;;;60962376;2;852
895;Parcs et jardins;Square de la Providence;Montpellier Centre;;;;;;;;;;;;Rue;de la Providence;;34000;Montpellier;;;0;;;;;;;;;;;808
890;Parcs et jardins;Square de la Tour des pins;Montpellier Centre;;;;;;;;;;12;;Boulevard;Henri IV;;34000;Montpellier;;;0;;;;;;;;;;;803
891;Parcs et jardins;Square des Arceaux;Montpellier Centre;;;;;;;;;;;;Boulevard;des Arceaux;;34000;Montpellier;;;0;;;;;;;;;;;804
913;Parcs et jardins;Square des Brusses;Hôpitaux - Facultés;;;;;;;;;;;;Rue;du Dauphiné;;34090;Montpellier;;;0;;;;;;;;;;;826
940;Parcs et jardins;Square des Hibiscus;Croix d'Argent;;;;;;;;;;;;Rue;des Hibiscus;;34070;Montpellier;;;0;;;;;;;;;;;853
959;Parcs et jardins;Square des près d’Arènes;Prés d'Arènes;;;;;;;;;;;;Avenue;de Palavas;;34070;Montpellier;;;0;;;;;;;;;;;872
941;Parcs et jardins;Square du chai Molière;Croix d'Argent;;;;;;;;;;;;Rue;des Hibiscus;;34070;Montpellier;;;0;;;;;;;;;;;854
1113;Parcs et jardins;Square du Clos des Orangers;Croix d'Argent;;;;;;;;;;29;;Rue;de l'Escoutadou;;34000;Montpellier;;;0;;;;;;;;;;;1005
942;Parcs et jardins;Square du Mas Drevon;Croix d'Argent;;;;;;;;;;;;Rue;Henri Roseau;;34070;Montpellier;;;0;;;;;;;;;;;855
928;Parcs et jardins;Square du soleil levant;Mosson;;;;;;;;;;;;Avenue;du Comté de Nice;;34080;Montpellier;;;0;;;;;;;;;;;841
960;Parcs et jardins;Square Fabre de Morlhon;Prés d'Arènes;;;;;;;;;;;;Rue;Fabre de Morlhon;;34070;Montpellier;;;0;;;;;;;;;;;873
950;Parcs et jardins;Square François Dezeuze;Les Cévennes;;;;;;;;;;;;Rue;François Dezeuze;;34070;Montpellier;;;0;;;;;;;;;;;863
961;Parcs et jardins;Square Hildevert;Prés d'Arènes;;;;;;;;43.5976;3.88536;;;Rue;Frédéric Fabrèges;;34070;Montpellier;;;0;;;;;;;;;31312421;2;874
914;Parcs et jardins;Square Jean Baumel;Hôpitaux - Facultés;;;;;;;;;;;;Plan;des 4 Seigneurs;;34090;Montpellier;;;0;;;;;;;;;;;827
892;Parcs et jardins;Square Jean-Monnet;Montpellier Centre;;;;;;;;43.6041;3.88914;;;Avenue;Albert Dubout;;34000;Montpellier;;;0;;;;;;;;;23638864;2;805
951;Parcs et jardins;Square Jouanique;Les Cévennes;;;;;;;;43.6209;3.84709;;;Impasse;Auguste Mourgues;;34070;Montpellier;;;0;;;;;;;;;28380573;2;864
1314;Parcs et jardins;Square Louis Boffet;Montpellier Centre;;;;;;;TA90;;;;;Rue;Lallemand;;34000;Montpellier;;;0;;;;;;;;;;;1167
929;Parcs et jardins;Square Louis Carles;Mosson;;;;;;;;;;;;Rue;des Ecoles;;34080;Montpellier;;;0;;;;;;;;;;;842
893;Parcs et jardins;Square Maquis Bir-Hakeim;Montpellier Centre;;;;;;;;;;;;Boulevard;Benjamin Milhaud;;34000;Montpellier;;;0;;;;;;;;;;;806
894;Parcs et jardins;Square Planchon;Montpellier Centre;;;;;;;511;43.6055678642;3.87993204951;;;Rue;de la République;;34000;Montpellier;;;0;;;;;;;;;;;807
1313;Parcs et jardins;Square Renaudot;Montpellier Centre;;;;;;;;;;;;Boulevard;Pasteur;;34000;Montpellier;;;0;;;;;;;;;;;1166
1321;Parcs et jardins;Square Saint-Martin;Prés d'Arènes;;;;;;;;;;;;Rue;de la Chélia;;34000;Montpellier;;;0;;;;;;;;;;;1174
896;Parcs et jardins;Square Saint-Roch;Montpellier Centre;;;;;;;;;;;;Place;Saint-Roch;;34000;Montpellier;;;0;;;;;;;;;;;809
952;Parcs et jardins;Square Vigne de la Vierge;Les Cévennes;;;;;;;;;;;;Avenue;de Lodève;;34070;Montpellier;;;0;;;;;;;;;;;865
862;Autres contacts utiles;Squash Club de Montpellier;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 54 46 20;;contact@squash-club-montpellier.fr;www.squash-club-montpellier.fr;;;;;;;Avenue;des Apothicaires;Parc Euromédecine;34090;Montpellier;;;0;;;;;;;;;;;777
858;Autres contacts utiles;Squash Country Club;Prés d'Arènes;Saint Martin;04 67 65 45 22;;;;;;;;160;;Avenue;de Palavas;;34070²;Montpellier;;;0;;;;;;;;;;;773
271;Stades;Stade Alain-Delylle;Les Cévennes;Les Cévennes;;;;;;791;43.6124321378;3.85033792969;;;Rue;de Las Sorbes;;34000;Montpellier;;;0;;;;;;;;;;;381
272;Stades;Stade Claude-Béal;Prés d'Arènes;;04 67 65 70 86;;;;;00018304;43.591708865015;3.89913443685974;419;;Avenue;du Docteur Jacques-Fourcade;;34000;Montpellier;;;0;;;;;;;ligne 8;;;;17
525;Plateaux sportifs;Stade d'Athlétisme Philippides;Montpellier Centre;;04 67 54 60 30;;;;Abords 200 places;88;43.6179878384;3.86837138157;542;;Rue;Auguste Broussonnet;;34000;Montpellier;;;0;;;;;;Ligne 1 station Stade Philippides;;;;;562
524;Stades;"Stade de la Mosson ""Mondial 98""";Mosson;;04 67 75 74 16;;;;2450 places;827;43.6219415356;3.81188373492;;;Avenue;de Heidelberg;;34080;Montpellier;;;0;;;;;;ligne 1 station Mosson;ligne 15 arrêt Mosson;;;;561
273;Stades;Stade Philippidès;Montpellier Centre;Boutonnet;;;;;;88;43.6179878384;3.86837138157;;;Rue;Auguste Broussonnet;;34000;Montpellier;;;0;;;;;;;;;;;382
274;Stades;Stade Sabathé;Croix d'Argent;Lemasson;;;;;;;43.598;3.86963;18;;Rue;du Mas de Lemasson;;34000;Montpellier;;;0;;;;;;ligne 5 arrêt Sabathé et lignes 6, 20, 26, 33 arrêt Saint-Cléophas;;;22790640;2;383
1189;Stades;Stade Yves du Manoir;Croix d'Argent;Pas du Loup;04 67 13 60 00;;;;;39618;43.5929917636;3.84991444356;;;Avenue;de la Vannière;;34085;Montpellier;;AUX_NORMES;0;PRATICABLE;;1 000 places voitures;;;"Navettes depuis la station ""Les Sabines"" de la ligne 2 du tramway (à 800m)
";"Bus Ligne 6 : arrêts ""Font Couverte"" ou ""Le Grand M""
La Ronde : arrêt ""Le Grand M""";;;;1061
1169;Ecoles d'enseignement supérieur;Studio M;Croix d'Argent;Estanove;04 99 52 98 68;04 67 42 03 18;;www.studio-m.fr;;;;;3320;;Boulevard;Paul Valery;;34070;Montpellier;;;0;;;;;;;"ligne 6
La ronde";;;;1049
1425;Ecoles d'enseignement supérieur;SUP' DE COM - Ecole de communication et de publicité;Hôpitaux - Facultés;;04 67 52 04 66;04 67 52 13 88;montpellier@ecoles-supdecom.com;www.ecoles-supdecom.com;;;;;499;;Rue;de la Croix Verte;Parc Euromédecine;34196;Montpellier;cedex 5;;0;;;;;;;;;;;1265
687;Compagnies;Taust;Hôpitaux - Facultés;;06 26 26 04 85;;;www.taust.online.fr;;;;;;;Place;Eugène Bataillon;Université Montpellier II;34085;Montpellier;Cedex 5;;0;;;;;;;;;;;688
663;Tennis;Tennis domaine de Grammont;Port Marianne;;04 67 64 29 55;;;;;811;43.6131247215;3.92406519847;;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;;;;;;151
277;Tennis;Tennis Léon Cazal;Port Marianne;;;;;;;;43.6046680881041;3.90729793286526;;;Route;de Vauguières;;34000;Montpellier;;;0;;;;;;;;;;;108
278;Tennis;Tennis Les Garrigues;Mosson;;;;;;;;43.637;3.81476;100;;Avenue;de Naples;;34000;Montpellier;;;0;;;;;;;;;25759812;2;384
664;Tennis;Tennis Les Garrigues 1 à 5;Mosson;;04 67 75 07 01;;;;;516;43.6369565327;3.81476800076;100;;Avenue;de Naples;;34080;Montpellier;;;0;;;;;;;Ligne 15;;;;668
665;Tennis;Tennis Montpellier Village 1 et 2;Croix d'Argent;;;;;;;112200;43.5973262404;3.83809031072;;;Route;de Lavérune;CD5;34070;Montpellier;;;0;;;;;;;Ligne 11;;49003202;2;55
666;Tennis;Tennis Paillade de 1 à 7;Mosson;;04 67 03 08 09;;;;;1412;43.6211225159;3.81394157070;;;Avenue;de Heidelberg;;34080;Montpellier;;;0;;;;;;"Ligne 1 : Station "" Mosson""";"Lignes 14,24,15
";;;;300
280;Terrains de foot;Terrain de foot Alain Delylle;Les Cévennes;;04 67 63 53 96;;;;;;43.6126;3.85039;;;Rue;de Las Sorbes;;34000;Montpellier;;;0;;;;;;;"Ligne 6
";;22950242;2;385
281;Terrains de foot;Terrain de foot Alain-Hernandez;Montpellier Centre;;;;;;;1424;43.6065289063;3.85553075695;;;Rue;José-Maria de Heredia;;34000;Montpellier;;;0;;;;;;;ligne 11;;;;386
282;Terrains de foot;Terrain de foot Astruc;Les Cévennes;;;;;;;1425;43.6116726321;3.85327847902;;;Rue;des Coronilles;;34000;Montpellier;;;0;;;;;;;Ligne 15;;45903643;2;175
283;Terrains de foot;Terrain de foot Bel Air;Les Cévennes;;;;;;;1428;43.6186904225;3.84008244531;874;;Rue;Paul Rimbaud;;34000;Montpellier;;;0;;;;;;;Ligne 6;;22957833;2;238
284;Terrains de foot;Terrain de foot Bernard Giambrone;Croix d'Argent;;;;;;;1426;43.5911090680;3.87097974084;;;Rue;de Montjuich;;34000;Montpellier;;;0;;;;;;;Ligne 27;;47488730;2;13
285;Terrains de foot;Terrain de foot Cholet;Prés d'Arènes;;;;;;;1510;43.5866830633;3.87442430177;;;Rue;du Mas Saint-Pierre;;34000;Montpellier;;;0;;;;;;;;;47810070;2;81
287;Terrains de foot;Terrain de foot Docteur Fourcade;Les Cévennes;;;;;;;1430;43.5972632304;3.83468606924;;;Rue;des Bouisses;;34000;Montpellier;;;0;;;;;;;"Lignes 7, 11 
La Ronde 
";;28875036;2;54
288;Terrains de foot;Terrain de foot Domaine de Grammont;Port Marianne;;04 67 64 29 55;;;;;796;43.6133254399;3.92491671917;;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;;Ligne 12;;;;387
286;Terrains de foot;Terrain de foot Gil Fayard;Croix d'Argent;;;;;;;1429;43.5878458063;3.86307475419;;;Rue;Bourvil;;34000;Montpellier;;;0;;;;;;;Ligne 5;;31436539;2;83
289;Terrains de foot;Terrain de foot Jeannot Véga;Hôpitaux - Facultés;;;;;;;1431;43.6369921728;3.87440511622;;;Rue;Antoine-Laurens de Jussieu;;34080;Montpellier;;;0;;;;;;;Ligne 9;;21377146;2;327
290;Terrains de foot;Terrain de foot Jeu de Mail;Hôpitaux - Facultés;;;;;;;1433;43.6274470669;3.86389930370;;;Rue;de la Jalade;;34090;Montpellier;;;0;;;;;;"ligne 1 station St Éloi 
";La Navette;;46521391;2;306
291;Terrains de foot;Terrain de foot La Mosson;Mosson;;;;;;;822;43.6238832334;3.80933453595;;;Avenue;de Heidelberg;;34000;Montpellier;;;0;;;;;;ligne 1 station Mosson;lignes 14, 25;;34094797;2;278
292;Terrains de foot;Terrain de foot Le Mail des Abbés;Montpellier Centre;;;;;;;1436;43.6221472372;3.88560142166;;;Rue;du Mail des Abbés;;34000;Montpellier;;;0;;;;;;;;;14793164;2;264
294;Terrains de foot;Terrain de foot Les Gémeaux;Mosson;;;;;;;;43.6318904127809;3.82408182892538;;;Rue;de l'Agathois;;34000;Montpellier;;;0;;;;;;;;;25760563;2;317
293;Terrains de foot;Terrain de foot Les Tritons;Mosson;;;;;;;1421;43.6404060951;3.81257620357;;;Allée;des Hauts de Montpellier;;34080;Montpellier;;;0;;;;;;;ligne 15;;25759990;2;339
295;Terrains de foot;Terrain de foot Louis Combette;Mosson;;;;;;;;43.6169272;3.8258148;;;Rue;du Pilory;;34000;Montpellier;;;0;;;;;;;;;;;218
296;Terrains de foot;Terrain de foot Paul Valéry;Croix d'Argent;;;;;;;1438;43.5974192998;3.84464637226;;;Rue;du Pas du Loup;;34070;Montpellier;;;0;;;;;;;ligne 11;;22755908;2;57
297;Terrains de foot;Terrain de foot Père Prévost;Montpellier Centre;Les Beaux-Arts;;;;;;1460;43.6189108275;3.88526360161;;;Rue;Beauséjour;;34000;Montpellier;;;0;;;;;;;lignes 4 et 9;;9702802;2;241
298;Terrains de foot;Terrain de foot Pompignane le Lez;Port Marianne;La Pompignane;;;;;;1441;43.6196146470;3.89955246055;;;Avenue;Alphonse Juin;;34000;Montpellier;;;0;;;;;;;;;49511475;2;251
299;Terrains de foot;Terrain de foot Robert-Granier;Prés d'Arènes;Les Aiguerelles;;;;;;1552;43.5933647761;3.90154731792;;;Avenue;du Pont Trinquat;;34000;Montpellier;;;0;;;;;;;;;47819867;2;28
748;Terrains de rugby;Terrain de rugby de la Mosson;Mosson;;;;;;;825;43.6270313126669;3.81664252877889;;;Avenue;de Heidelberg;;34000;Montpellier;;;0;;;;;;"Ligne 1 station "" Mosson""";Ligne 14, 25;;;;301
716;Terrains de rugby;Terrain de rugby domaine de Grammont;Port Marianne;;;;;;;803;43,6126965;3,9275908;;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;Ligne 12;;25935806;2;716
717;Terrains de rugby;Terrain de rugby domaine de Veyrassi;Hôpitaux - Facultés;;;;;;;1539;43.6410288094;3.85274677666;;;Rue;des 4 vents;;34000;Montpellier;;;0;;;;;;;Ligne 22, La Navette;;;;717
750;Terrains de rugby;Terrain de rugby La Lironde;Port Marianne;;;;;;;;;;;;Avenue;de Boirargues;;34000;Montpellier;;;0;;;;;;;;;;;726
204;Multisports;Terrain multisports Bernard Jouanique;Les Cévennes;;;;;;;1664;43.6208034162;3.84718715289;;;Rue;Calvin;;34000;Montpellier;;;0;;;;;;;;;28380574;2;259
205;Multisports;Terrain multisports Celleneuve;Mosson;;;;;;;1665;43.6143667747;3.82239418995;;;Quai;Louis Le Vau;;34000;Montpellier;;;0;;;;;;;;;;;188
206;Multisports;Terrain multisports Chély;Croix d'Argent;;;;;;;738;43.5977927395;3.85971310605;;;Square;Chély;;34000;Montpellier;;;0;;;;;;;;;;;171
207;Multisports;Terrain multisports Figuerolles;Montpellier Centre;;;;;;;1661;43.6061065771;3.86154290247;;;Rue;de la Commune Clôture;;34000;Montpellier;;;0;;;;;;;;;628953691;1;124
208;Multisports;Terrain multisports Heidelberg;Mosson;;;;;;;1663;43.6267211227;3.81308787439;;;Avenue;de Heidelberg;;34000;Montpellier;;;0;;;;;;;;;73850336;2;271
209;Multisports;Terrain multisports La Paillade;Mosson;;;;;;;;43.623;3.81153;;;Avenue;du Professeur Blayac;;34000;Montpellier;;;0;;;;;;;;;73850336;2;374
215;Multisports;Terrain multisports La Pompignane;Montpellier Centre;;;;;;;TA166;43.6193737;3.9005297;;;Avenue;Alphone Juin;;34000;Montpellier;;;0;;;;;;;;;628907192;1;248
210;Multisports;Terrain multisports La Rauze;Prés d'Arènes;;;;;;;1452;43.5920787369;3.89518906614;419;;Avenue;du Docteur Jacques-Fourcade;;34000;Montpellier;;;0;;;;;;;;;608191364;1;14
211;Multisports;Terrain multisports Les Sabines;Croix d'Argent;;;;;;;1584;43.5890304785;3.86771544195;;;Rue;Michel Collucci;;34000;Montpellier;;;0;;;;;;;;;49501238;2;4
213;Multisports;Terrain multisports Paul Valéry;Hôpitaux - Facultés;;;;;;;TA169;43.5937729078413;3.87522878133327;;;Rue;du Pas du Loup;;34000;Montpellier;;;0;;;;;;;;;;;31
214;Multisports;Terrain multisports Petit Bard;Mosson;;;;;;;1662;43.6157625623;3.83967398465;;;Rue;du Lyciet;;34000;Montpellier;;;0;;;;;;;;;49003040;2;212
212;Multisports;Terrain multisports Saint-Martin;Prés d'Arènes;;;;;;;1649;43.5920135309;3.88528398262;;;Rue;Jean Vachet;;34000;Montpellier;;;0;;;;;;;;;628939631;1;18
216;Multisports;Terrain multisports Tournezy;Croix d'Argent;;;;;;;1568;43.5783726041;3.87575921596;;;Avenue;de Maurin;;34000;Montpellier;;;0;;;;;;;;;598493926;1;76
217;Multisports;Terrain multisports Val de Croze;Croix d'Argent;;;;;;;1660;43.5947316374;3.84521190348;;;Rue;Gustave Flaubert;;34000;Montpellier;;;0;;;;;;;;;628968573;1;35
897;Parcs et jardins;Terrasse des Arceaux;Montpellier Centre;;;;;;;TA91;;;;;Place;des Arceaux;;34000;Montpellier;;;0;;;;;;;;;;;810
975;Salles de spectacle et concert;Théâtre de Grammont;Port Marianne;Grammont;04 67 99 25 25;04 67 99 25 29;;www.theatre-13vents.com;;;;;;;;;CS 69060 - Domaine de Grammont;34965;Montpellier;Cedex 2;;0;;;;;;;;;;;887
693;Salles de spectacle et concert;Théâtre de la Plume;Montpellier Centre;Figuerolles;04 67 58 73 78;;plumetheatre@aol.com;www.plumetheatre.com;Parking Gambetta;;;;6;;Rue;Guillaume Péllicier;;34070;Montpellier;;;0;;;;;;;;;;;694
696;Compagnies;Théâtre de Mathieu  / Florence Thiebaut;Montpellier Centre;;04 67 55 23 56;;theatredemathieu@wanadoo.fr;;;;;;3;;Rue;Thérèse;;34000;Montpellier;;;0;;;;;;;;;;;697
684;Compagnies;Théâtre des Alentours;Montpellier Centre;;04 67 60 66 52;;theatredesalentours@free.fr;theatredesalentours.free.fr;;;;;16;;Rue;de la Fontaine;;34000;Montpellier;;;0;;;;;;;;;;;685
673;Salles de spectacle et concert;Théâtre du Domaine d'Ô;Hôpitaux - Facultés;Hôpitaux-Facultés;0 800 200 165;04 67 67 73 74;billeterie@domaine-do-34.eu;www.domaine-do-34.eu;;;;;178;;Rue;de la Carrièrasse;Domaine du chateau d'Ô;34090;Montpellier;;;0;;;;;"Parking
Accessible aux personnes handicapées
";"Accès
Tramway : ligne 1, arrêt Château d'Ô ou Malbosc

";ligne n° 7 ou n° 16;;;;674
671;Salles de spectacle et concert;Théâtre du Hangar;Montpellier Centre;Boutonnet;04 67 41 32 71;;;www.theatreduhangar.com;;;43.6187;3.87244;3;;Rue;Nozeran;;34000;Montpellier;;;0;;;;;;ligne 1, station Albert 1er ou Philippidès;;;221784444;1;672
672;Salles de spectacle et concert;Théâtre du Triolletto;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 41 50 76;;service.culturel@crous-montpellier.fr;www.crous-montpellier.fr;;;;;75;;Avenue;Augustin Fliche;;34096;Montpellier;Cedex 5;;0;;;;;;ligne 1, station Université des sciences et Lettres;;;;;673
694;Compagnies;Théâtre en Flammes / Danielle Temstet;Montpellier Centre;;04 67 06 94 99;;createf1@free.fr;www.theatre-en-flammes.com;;;;;42;;Rue;Adam de Craponne;;34000;Montpellier;;;0;;;;;;;;;;;695
678;Compagnies;Théâtre en l'R;Mosson;;04 67 75 60 21;;theatre.lr@free.fr;;;;;;218;;Rue;de Leyde;;34080;Montpellier;;;0;;;;;;;;;;;679
568;Salles de spectacle et concert;Théâtre Gérard Philipe;Montpellier Centre;Figuerolles;04 67 58 71 96;04 67 58 23 99;mtp.j.ricome@wanadoo.fr;;Arceaux et Gambetta;00052900;43.6083589;3.8662163;7;;Rue;Pagès;Maison pour tous Joseph Ricôme;34000;Montpellier;;;0;;;;;;;"11 arrêt Renouvier / 15 arrêt Plan Cabannes
";;613501535;1;138
668;Salles de spectacle et concert;Théâtre Iseïon;Montpellier Centre;Gambetta;04 67 58 15 45;04 67 58 90 78;;;;;;;18;;Rue;Fouques;;34000;Montpellier;;;0;;;;;;;;;;;669
667;Salles de spectacle et concert;Théâtre Jean-Vilar;Mosson;La Paillade;04 67 40 41 39;;;theatrejeanvilar.montpellier.fr;;;43.6285695670117;3.81613026242741;155;;Rue;de Bologne;;34184;Montpellier;Cedex 4;;0;;;;;;;;;73974416;2;312
1411;Salles de spectacle et concert;Théâtre la Vignette;Hôpitaux - Facultés;;04 67 14 54 34;04 67 14 55 97;resa.theatre@univ-montp3.fr;theatre.univ-montp3.fr;;;;;;;Route;de Mende;;34199;Montpellier;5;;0;;;;;"Accès
Entrée du Théâtre par le campus
Bâtiment H du Théâtre de l’Université Paul-Valéry

Entrée directe par l’avenue Val de Montferrand

De l’autoroute
Sortie Montpellier Ouest – Centre.
Suivre centre ville.
";"ligne 1 Arrêt Saint Éloi
";;;;;1251
1440;Salles de spectacle et concert;Théâtre Le Carré Rondelet;Montpellier Centre;Gambetta;0467549419;;carrerondelet@gmail.com;carrerondelet.venez.fr;;;;;14;;Rue;de Belfort;;34000;Montpellier;;;0;;;;;;;;;;;1280
669;Salles de spectacle et concert;Théâtre Pierre Tabard - Lakanal;Montpellier Centre;Les Beaux-Arts;04 67 16 28 82;04 67 55 23 07;;theatreaupresent.free.fr;;;43.6169;3.87818;17;;Rue;Ferdinand Fabre;(angle 20 rue Lakanal);34000;Montpellier;;AUX_NORMES;0;;;;;;ligne 1, station Louis-Blanc ou Corum;;;221836358;1;670
700;Compagnies;Théâtre Zô;Montpellier Centre;;04 67 58 08 46 - 06 07 24 64 52;;theatrezo@yahoo.fr;theatrezo.free.fr;;;;;20;;Rue;Rigaud;;34000;Montpellier;;;0;;;;;;;;;;;701
1433;Don d'organes;TRANSFORM ARD ROUSSILLON LANGUEDOC;;;06 17 24 61 27;;bobo.jojo@orange.fr;;;;;;;;Adresse;non communiquée;;34000;Montpellier;;;0;;;;;;;;;;;1273
1084;Associations;Union des aveugles et handicapés de la vue de Montpellier et de la région;Montpellier Centre;Antigone;04 67 50 50 60;04 67 22 32 38;accueil@uahv-lr.com;www.uahv-lr.com;;;;;420;;Allée;Henri II de Montmorency;;34000;Montpellier;;;0;;;;;;;;;;;983
1251;Universités;Université Montpellier I;Hôpitaux - Facultés;;04 67 41 74 00;;;www.univ-montp1.fr/;;;;;5;;Boulevard;Henri IV;CS 19044;34967;Montpellier;2;;0;;;;;;;;;;;1111
1297;Autres contacts utiles;Université Montpellier I -  UFR d'Odontologie;Hôpitaux - Facultés;;04 67 10 44 70;04 67 10 45 82;;;;39226;43.6363560095;3.82341408939;545;;Avenue;du Prof. J.L. Viala;;34 193;Montpellier;Cedex 5;;0;;;;;;;;;;;1150
1302;Autres contacts utiles;Université Montpellier I - IPAG;Port Marianne;;04 67 15 85 46;04 67 15 85 47;ipag@univ-montp1.fr;www.univ-montp1.fr/l_universite/ufr_et_instituts/ipag;;;;;;;Rue;Vendémiaire;CS 19519, Espace Richter  Bât. B;34960;Montpellier;Cedex 02;;0;;;;;;;;;;;1155
1301;Autres contacts utiles;Université Montpellier I - ISEM;Port Marianne;;04 99 13 02 00;04 99 13 02 10;isem@univ-montp1.fr;www.univ-montp1.fr/l_universite/ufr_et_instituts/isem_management;;;;;;;Rue;Vendémiaire;CS 19519, Espace Richter Bât. B;34960;Montpellier;Cedex 02;;0;;;;;;;;;;;1154
1299;Autres contacts utiles;Université Montpellier I - UFR AES;Port Marianne;;04 67 15 84 60;;;www.univ-montp1.fr/l_universite/ufr_et_instituts/ufr_aes;;TA94;;;;;Avenue;de la Mer;CS 59640, Espace Richter;34960;Montpellier;Cedex 2;;0;;;;;;;;;;;1152
1294;Autres contacts utiles;Université Montpellier I - UFR de Droit;Montpellier Centre;;04 67 61 54 00;04 67 60 42 31;sra@univ-montp1.fr;www.univ-montp1.fr/l_universite/ufr_et_instituts/ufr_droit;;39166;43.6138559265;3.87688156616;39;;Rue;de l'Université;;34060;Montpellier;;;0;;;;;;;;;;;1147
1295;Autres contacts utiles;Université Montpellier I - UFR de Médecine;Montpellier Centre;;04 67 60 10 00;04 67 66 17 57;agmed@univ-montp1.fr;www.univ-montp1.fr/l_universite/ufr_et_instituts/ufr_medecine;;39170;43.6132905519;3.87365096811;2;;Rue;de l'Ecole de Médecine;CS 59001;34060;Montpellier;Cedex 2;;0;;;;;;;;;;;1148
1296;Autres contacts utiles;Université Montpellier I - UFR de Pharmacie;Montpellier Centre;;04 67 54 80 00;04 67 54 80 00;;www.univ-montp1.fr/l_universite/ufr_et_instituts/ufr_pharmacie;;39174;43.6224837028;3.86199696507;15;;Avenue;Charles Flahault;BP 14491;34093;Montpellier;Cedex 5;;0;;;;;;;;;;;1149
