ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;ENSAVOIRPLUS
1010;Palais des congrès;Le Corum;Montpellier Centre;Les Beaux-Arts;04 67 61 67 61;04 67 61 67 00;;www.enjoy-montpellier.com;;;;;;;Esplanade Charles-de-Gaulle;;BP 2200;34027;Montpellier;Cedex 1;AUX_NORMES;0;;;;;;ligne 1, Corum;;"<p class=""AccueilTitre"">Cet équipement</font /> réunit en un site unique </p><p>Trois auditoriums </p><ul><li>l'opéra Berlioz (2 010 places), </li><li>la salle Pasteur (745 places),</li><li>la salle Einstein (318 places)</li></ul><p>vingt salles de commissions, des espaces d'accueil, 6 000 m² d'espaces d'exposition et de réception...</p>";
1007;Salles de spectacle et concert;Le Jam;Prés d'Arènes;Prés d'Arènes;04 67 58 30 30;04 67 58 48 88;;www.lejam.com;;;;;100;;rue Ferdinand-de-Lesseps;;;34070;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">École régionale de jazz, des musiques du monde</p><p>Les pratiques actuelles de la musique <br />Salle de concert de 350 places</p>";
1078;Cinémas;Le monoquini;Montpellier Centre;Gares;04 67 42 79 44;04 67 42 79 44;info@monoquini.net;monoquini.over-blog.com/;Antigone;;;;5;;rue Bayard;;;34000;Montpellier;;PRATICABLE;2;;;60;;;ligne 1, hôtel de ville ou Antigone;;<h5>Cinéma de poche</h5><p>Pocket cinema / Taschenkino / Cine de bolsa<br />Association pour la diffusion des arts sonores et visuels</p><p>Le monoquini est une association de loi 1901 créée en 2002 dont la vocation est de promouvoir les arts audiovisuels et la création contemporaine. <br />Le monoquini est aussi un espace d’une soixantaine de places, modulable selon les projets - un cinéma de poche où ont lieu des séances de cinéma expérimental, de films underground, de films et vidéos d’artistes, de films rares et oubliés, des curiosités d’origine et de nature diverses… ainsi que des concerts de musique expérimentale, des performances et des installations d’artistes. <br />Le cadre convivial du monoquini (bar et petite restauration à prix modiques) privilégie la rencontre, et nombre d’artistes invités, cinéastes, vidéastes, chercheurs, auteurs, collectionneurs de tous horizons, nous ont fait profiter de leur présence. </p><p>L’adhésion pour l’année, de 2 euros, est obligatoire. Elle permet d’être informé régulièrement de la programmation et de bénéficier du tarif adhérent pour chaque événement. Le monoquini reçoit le soutien financier de la Ville de Montpellier.</p><p>Nombre de places limité ! Réservation conseillée<br />Ouverture des portes à 20 heures</p>;
1017;Associations;Le Mouvement du Nid;Montpellier Centre;Centre historique;04 67 02 01 23;04 67 02 01 23;lemouvementdunid.montpellier@wanadoo.fr;www.mouvementdunid.org;;;;;2;;rue Germain;;Hôtel de Gérone;34000;Montpellier;;;0;;;;;;ligne1, station Louis-Blanc;;"<p class=""AccueilTitre"">Délégation de Montpellier</p><p class=""AccueilTitre"">Pour construire une société sans prostitution</p><ul><li>Permanence : mardi et jeudi de 14h à 16h30</li></ul><p>Autre site web : <a id=""1596"" title=""www.prostitutions.info"" href=""#"" typelien=""LienExterne"">www.prostitutions.info</a></p>";
555;Salles d'expo;Le Pavillon Populaire;Montpellier Centre;;04 67 66 13 46;;;;;;;;;;Esplanade Charles-de-Gaulle;Esplanade Charles-de-Gaulle;;34000;Montpellier;;AUX_NORMES;2;AUX_NORMES;AUX_NORMES;;;;ligne 1, station Comédie;;"<p>Ouvert du mardi au dimanche inclus, de 10h00 &#224; 12h30 et de 13h30 &#224;&#160;18h00 durant les expositions<br>Entr&#233;e libre</p> <p>Visites guid&#233;es gratuites chaque jours &#224; 14h30 et 16h00 (sauf le lundi)<br>Possibilit&#233; de visites de groupe sur demande</p> <p><a id=""506"" href=""#"" typelien=""LienInterne"">&gt;&gt; exposition en cours</a></p>";
1192;Associations;Le refuge;Montpellier Centre;;06 31 59 69 50;;;www.le-refuge.org;;;;;2;;Rue Germain;;;34000;Montpellier;;;0;;;;;;;;<p>Hébergement temporaire et accompagnement psychologique et social de jeunes victimes d'homophobie<br />Association conventionnée par l'Etat<br />Siège social : 2, Rue Germain - 34 000 Montpellier<br />Permanences :<br />Mardi et jeudi : 18h - 20h<br />Samedi : 15h - 19h<br /><br />06 31 59 69 50<br />Aidez-nous, vos dons bénéficient de la déduction fiscale prévue par la loi<br /></p>;
1379;Autres multi-accueils;Le Relais des Lilas;Croix d'Argent;Croix d'Argent;04 67 85 75 15;;;;;;;;191;;Rue Louis Aragon;;;34070;Montpellier;;;0;;;;;;;;;
1381;Crèches à horaires atypiques;Le Relais des Lilas;Croix d'Argent;Croix d'Argent;04 67 85 75 17;;;;;;;;191;;Rue ;Louis Aragon;;34070;Montpellier;;;0;;;;;;;;;
1352;Autres multi-accueils;Le Relais des Lilas - Espace Famille;Croix d'Argent;Croix d'Argent;04 67 85 75 15;;;;;;;;191;;rue Louis Aragon;;;34070;Montpellier;;;0;;;;;;;;<p> </p>;
1183;Service d'accueil familial associatif;Le SAF des Lilas;Croix d'Argent;;04 67 85 75 17;;;;;;;;191;;Louis Aragon;;;34070;MONTPELLIER;;;0;;;;;;;;;
1186;Service d'accueil familial associatif;Le SAF Ginkgo Biloba;Hôpitaux - Facultés;;04 67 63 72 22;;;;;;;;2256;;Route de Mende;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
1258;Postes de Police municipale;Le service des objets trouvés;Montpellier Centre;Comédie;04 67 60 97 69;;;;;;;;;;Boulevard Victor Hugo;;Immeuble de l'Opéra;34000;Montpellier;;;0;;;;;;ligne 1, Comédie ;;<p> Organisé par la Ville de Montpellier le service des Objets Trouvés, rattaché à la Police Municipale, peut faire le bonheur des plus distraits d'entre nous. <br />Du plus insolite au plus indispensable, ce sont quelques milliers d'objets orphelins qui sont rapportés chaque année au bureau des objets trouvés et attendent d'être réclamés par leur propriétaire. <br />Si ce dernier ne se fait pas connaître, au bout d'un an et un jour, la personne qui a déposé l'objet (appelée l'inventeur) peut faire valoir ses droits. <br /><br />Ouvert de 8h à 12h et de 13h15 à 16h30, du lundi au vendredi.</p>;
1009;Salles de spectacle et concert;Le Zénith Sud;Port Marianne;Grammont;04 67 64 68 83;04 67 65 38 18;zenith@enjoy-montpellier.com;www.enjoy-montpellier.com;;;;;;;Avenue Albert-Einstein;;Domaine de Grammont;34000;Montpellier;;AUX_NORMES;0;;;;;;;;"<p class=""AccueilTitre"">Une salle incontournable ! </p><p>Apprécié du public et des artistes, le Zénith a été construit sur son modèle parisien : espace scénique multiforme, grande modularité des espaces publics... </p><p>Première salle de ce type implantée en région, le Zénith de Montpellier a connu un large succès dès son inauguration en 1986.</p>";
1315;Parcs et jardins;Les Jardins d'Alco;Les Cévennes;;;;;;;TA61;;;;;Rue d'Alco;;;34080;Montpellier;;;0;;;;;;;;Il s'agit d'un joli parc ancien de presque 4 hectares avec bosquets à la française, dans l'enceinte du Conseil Général de l'Hérault.<p> </p>;
1355;Crèches parentales et associatives;Les Lilas - Espace Famille;Croix d'Argent;Croix d'Argent;04 67 85 75 17;;;;;;;;191;;rue Louis Aragon;;;34070;Montpellier;;;0;;;;;;;;<p> </p>;
1349;Crèches à horaires atypiques;Les Lilas-Espace Famille;Croix d'Argent;Croix d'Argent;04 67 85 75 15;;;;;;;;191;;Rue ;Louis Aragon;;34070;Montpellier;;;0;;;;;;;;;
704;Compagnies;Les Perles de Verre;Montpellier Centre;;04 67 34 06 27;;;www.perlesdeverre.fr.st;;;;;;;18;;rue Dom Vaissette;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Théâtre - Internet</p>";
1382;Crèches à horaires atypiques;Les Petits Chaperons Rouges;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 03 03 56;;;;;;;;1722;;Rue Malbosc;;;34080;Montpellier;;;0;;;;;;;;;
1383;Crèches à horaires atypiques;Les Petits Chaperons Rouges;Port Marianne;Millénaire;04 34 22 11 50;;;;;;;;;;Rue Thor;;;34000;Montpellier;;;0;;;;;;;;;
683;Compagnies;Les Thélémites - Compagnie Pourquoi Pas;Montpellier Centre;;04 67 41 19 83;04 67 04 47 94;thelemites@thelemites.com;www.thelemites.com;;;;;3;;rue Lakanal;;Maison associative La Papeterie;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Auberge théâtrale itinérante </p><p>La Compagnie Pourquoi Pas est créée en août 1998 à Montpellier par de jeunes comédiens issus du Conservatoire d’art dramatique. <br />L’objectif de l’association est d'ouvrir le théâtre au public le plus large possible, en misant sur la convivialité, la qualité et l’originalité.<br />Elle investit des locaux de la rue de la Croix d'Or au centre de Montpellier et invente le concept « d’auberge théâtrale ». </p><p>Avec une grande énergie, la troupe fait revivre un lieu abandonné qui devient rapidement un endroit culturel dynamique et populaire. En référence à Rabelais, qui aurait fréquenté le Logis de la Croix d'Or lorsqu'il était étudiant, le lieu est baptisé Les Thélémites. Ainsi, le &quot;fais ce que voudras&quot; des gens de l'Abbaye de Thélème devient la ligne directrice de la Compagnie Pourquoi Pas. </p><p>La démarche de l’équipe repose sur des collaborations avec divers artistes, comédiens, musiciens, plasticiens, pour des spectacles croisant les disciplines. Il s’agit de renouveler les genres avec un travail rigoureux sur le son, l’image et l’espace. Cette approche permet de faire redécouvrir des auteurs classiques tout en s’ouvrant aux écritures contemporaines. </p><p>Le travail de l’association est soutenu par l’ensemble des collectivités territoriales, la Ville de Montpellier, la Communauté d’Agglomération, le Département de l’Hérault, la Région Languedoc-Roussillon, ainsi que par la <acronym lang=""fr"" title=""Direction régionale de l'action culturelle"">DRAC</acronym>. </p><p>Après deux années pendant lesquelles la <em>Compagnie Pourquoi Pas</em> a été accueillie sur différentes scènes pour montrer ses créations et poursuivre ses ateliers, elle est depuis cette saison en résidence artistique et culturelle au <a id=""506"" title=""Théâtre Jean Vilar"" href=""#"" typelien=""LienExterne"">Théâtre Jean-Vilar</a> de Montpellier. <br />La Compagnie étend parallèlement son réseau de diffusion ; notamment avec le spectacle <em>La contrebasse,</em> de Süskind qui tourne régulièrement sur un plan national. Elle vient également de finaliser un partenariat (mis en œuvre de chantiers, productions, diffusion, formation) pour trois ans avec la Scène nationale de Sète. </p>";
698;Compagnies;L'Evènement Insolite;Croix d'Argent;;04 67 04 13 36 ou 06 81 42 04 14;;evinsol@wanadoo.fr;;;;;;55;;rue Saint-Cléophas;;;34070;Montpellier;;;0;;;;;;;;"<p>L'Evènement Insolite est une association 1901 à but culturel dont l'activité est centrée notamment sur Montpellier et l'Hérault, mais ayant contacts dans toute la région du Languedoc-Roussillon.</p><p>Elle partage ses activités en trois volets principaux, les cafés littéraires, dont le café poésie ; les stages de théâtre et d'expression créatrice avec des enfants, adolescents et adultes et les spectacles autour de la valorisation du patrimoine. </p><p>Par ailleurs l'Evènement Insolite se bat pour favoriser les échanges interculturels et contribuer ainsi, à sa façon, à une meilleure entente et à la paix entre les peuples. </p>";
708;Compagnies;L'Îlot théâtre;Les Cévennes;;04 67 63 80 08;;;;;;;;1 080;;avenue du Professeur-Louis-Ravas;;;34080;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">L'Îlot théâtre existe depuis 1989</p><p>La recherche artistique de la troupe est axée sur la transversalité de plusieurs disciplines (danse, chant, théâtre) dans un souci de cohésion des différentes sensibilités pour des spectacles vivants de qualité. </p>";
817;Espaces jeux;Ludothèque La Guirlande;Montpellier Centre;;04 67 58 17 16;;;;;;;;2;;place Agrippa d’Aubigné;;;34000;Montpellier;;;0;;;;;;;;;
1081;Autres contacts utiles;L'Université du Tiers Temps;Montpellier Centre;Centre historique;04 67 60 66 73;04 67 60 89 93;utt@univ-montp3.fr;www.univ-montp3.fr/index.php?option=com_content&task=view&id=74&Itemid=38;;;;;2;;place Pétrarque;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
408;Lycées;Lycée Nevers;Montpellier Centre;Boutonnet;04 67 63 55 75;04 67 54 49 64;;lycee-nevers.com;;;;;18;;rue de la Garenne;;;34090;Montpellier;;;0;;;;;;;;<ul><li>lycée polyvalent privé</li><li>Sans internat - avec demi-pension</li></ul>;
405;Lycées;Lycée Notre-Dame-de-la-Merci;Montpellier Centre;Gambetta; 04 67 06 11 30;04 67 06 11 31;;www.lamerci.com;;;;;62;;cours Gambetta;;;34965;Montpellier;Cedex 1;;0;;;;;;;;<ul><li>lycée général et technologique privé</li><li>Avec internat et demi-pension</li></ul>;
406;Lycées;Lycée Pierre-Rouge;Montpellier Centre;Les Beaux-Arts;04 99 58 33 40;04 99 58 33 41;administration@pierrerouge.com;www.pierrerouge.com;;;;;85;;rue Lunaret;;;34090;Montpellier;;;0;;;;;;;;<ul><li>lycée général et technologique privé </li><li>Avec internat et demi-pension </li></ul>;
1396;Métiers Petite Enfance;Lycée Professionnel du Pic saint Loup;;;04 67 63 61 50;;;;;;;;;;Zone artisanale;du Pic Saint Sauveur;;34980 ;Saint Clément de Rivière;;;0;;;;;;;;;
409;Lycées;Lycée Turgot;Hôpitaux - Facultés;; 04 67 10 42 00;04 67 10 42 01;;;;;;;94;;rue Pierre-Flourens;;;34098;Montpellier;Cedex 05;;0;;;;;;;;<ul><li>lycée professionnel privé </li><li>Sans internat ni demi-pension </li></ul>;
920;Parcs et jardins;Mail de la Paillade;Mosson;;;;;;;;;;;;Grand Mail;;;34080;Montpellier;;;0;;;;;;;;Principale artère piétonnière qui relie l’espace Mosson, au sud, au parc du Mas de la Paillade, au nord, ce lieu de vie du quartier a fait l’objet de nombreux aménagements, en particulier depuis 1995. On peut y trouver en plus des plantations paysagères, une aire de jeux au pied de la tour d’Assas et une fontaine monumentale.;
944;Parcs et jardins;Mail du Mas de Perrette;Les Cévennes;;;;;;;;;;;;Route de Laverune;;;34070;Montpellier;;;0;;;;;;;;<p>Ce mail de 7.000 m² a été ouvert au public en 1987. Un ensemble de jeux accueille les enfants</p>;
955;Parcs et jardins;Mail Saint-Martin;Prés d'Arènes;;;;;;;;;;;;Avenue du Maréchal Leclerc;;;34070;Montpellier;;;0;;;;;;;;<p>Alignements de pins et de magnolias, fontaines rafraîchissantes… On le traverse, on s’y attarde… Ce mail créé à la fin des années 80 vit au rythme du quartier.</p>;
428;Mairies annexes;Mairie annexe Costebelle;Port Marianne;;04 99 92 21 65 - 04 99 92 23 80;;;;;TA187;;;842;;rue ;de la Vieille Poste;Maison pour tous Melina-Mercouri;34000;Montpellier;;;0;;;;;;;ligne 9 arrêt Pinville;"<ul> <li>&#160;Heures d'ouverture : de 8h45 &#224; 12h15 et de 13h00 &#224; 16h30</li> <li><a id=""11312"" href=""#"" typelien=""LienDocument"">Modalit&#233; de d&#233;livrance des Passeports biom&#233;triques</a></li> <li>Situ&#233;e dans les locaux de la <a id=""535"" href=""#"" title=""lien vers Maison pour tous Melina Mercouri"" typelien=""LienInterne"">Maison pour tous Melina Mercouri</a> </li> </ul>";
1211;Mairies annexes;Mairie annexe François Villon;Les Cévennes;;04 67 41 48 46 ;;;;;TA186;;;;;Rue;des Araucarias;;34080;Montpellier;;;0;;;;;;;La ronde ou ligne 15, arrêt les Tonnelles;"<ul> <li>Horaires d'ouverture : de 8h45 &#224; 12h15 et de 13h00 &#224; 16h30 </li> <li><a id=""11312"" href=""#"" typelien=""LienDocument"">Modalit&#233; de d&#233;livrance des Passeports biom&#233;triques</a></li> <li>Situ&#233;e dans les locaux de la <a id=""TPL_ANNUAIRE"" href=""#"" title=""Maison pour tous Fran&#231;ois Villon"" ancre=""305"" typelien=""LienTemplate"">Maison pour tous Fran&#231;ois Villon</a>&#160;</li> </ul>";
1000;Autres lieux;Maison Antoine-Vitez;Port Marianne;Grammont;04 67 22 43 05;04 67 22 48 34;contact@maisonantoinevitez.fr;www.maisonantoinevitez.fr;;;;;2733;;avenue Albert-Einstein;;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Centre international de la traduction théâtrale</p>";
999;Autres lieux;Maison de Heidelberg;Montpellier Centre;;04 67 60 48 11;04 67 66 22 29;info@maison-de-heidelberg.org;www.maison-de-heidelberg.org;Préfecture, Comédie, Palais de Justice;;;;4;;rue des Trésoriers de la Bourse;;BP 2077 Montpellier;34025;Montpellier;Cédex 1;;0;;;;;;ligne 1, station Comédie;;"<p class=""AccueilTitre"">Centre culturel franco-allemand</p>";
1014;Agglomération;Maison de l’Agglomération Montpellier Centre;Montpellier Centre;Antigone;04 67 13 69 09;04 67 13 62 27;;;;;;;50;;place Zeus;;;34000;Montpellier;;AUX_NORMES;0;;;;;;ligne 1, station Léon-Blum;;<ul><li>horaires d'ouverture<br />du lundi au vendredi, de 9h à 19h sans interruption </li></ul>;
974;Etat;Maison de la Justice et du Droit;Mosson;La Paillade;04 67 72 76 80;04 67 72 76 88;;;;;;;66;;rue de Bari;;;34080;Montpellier;;;0;;;;;;;;<p>Établissement rattaché au tribunal de grande instance.</p>;
1435;Autres lieux;Maison de la Poésie;Montpellier Centre;;04 67 87 59 92;;maison-de-la-poesie-languedoc-roussillon.over-blog.com;;;;;;78;;Moulin de l'Evêque;Place du Père Louis;;34000;Montpellier;;;0;;;;;;;;"<p>La Maison de la Po&#233;sie<br>Un lieu de d&#233;couverte et de diffusion ouvert &#224; tous les amoureux des mots</p> <p><a id=""9914"" href=""#"" title=""Dossier de presse (pdf)"" typelien=""LienDocument"">En savoir plus</a></p>";
973;Santé, solidarité;Maison de la Prévention;Montpellier Centre;;04 67 60 61 78;04 67 60 26 33;;;;;;;56;;rue ;de l'Université;;34000;Montpellier;;;0;;;;;;;;;
1015;Agglomération;Maison de l'Agglomération Montpellier Port Marianne;Port Marianne;Odysseum;04 99 64 23 40;04 99 64 23 51;;;;;;;;;Place de France;;;34000;Montpellier;;AUX_NORMES;0;;;;;;ligne 1, station Odysseum;;<ul><li>horaires d'ouverture<br />du mardi au samedi, de 13h à 20h<br />(fermé dimanche et lundi)</li></ul>;
1241;Salles de spectacle et concert;Maison des Choeurs;Montpellier Centre;;;;;;;;;;;;Place;Albert 1er;Chapelle St Charles;34000;Montpellier;;;0;;;;;;"ligne n° 1  Arrêt : Place Albert 1er

";;"<p>La ""Maison des Ch&#339;urs"" (ancienne Chapelle Saint Charles), mise &#224; disposition par la Mairie et g&#233;r&#233;e par l'Association des Ch&#339;urs de Montpellier, est un lieu de concerts, de r&#233;p&#233;titions, de stages, de rencontres, destin&#233; aux ch&#339;urs de la ville de Montpellier.</p> <p>&#160;<br>L&#8217;Association des ch&#339;urs de Montpellier<br>Les chorales de Montpellier qui souhaitent se produire et r&#233;p&#233;ter &#224; la Maison des Ch&#339;urs se sont regroup&#233;es au sein de &#171; l&#8217;Association des Ch&#339;urs de Montpellier &#187; et g&#232;rent le lieu en lien avec la Direction Culture et Patrimoine de la Ville.&#160;</p> <p>Association loi 1901 cr&#233;&#233;e en 2004 par une vingtaine de ch&#339;urs de Montpellier, elle est ouverte &#224; tous les ch&#339;urs et ensemble vocaux ayant leur si&#232;ge &#224; Montpellier.&#160;</p> <p>Elle a pour but de promouvoir le chant choral sous toutes ses formes et en particulier de prendre en charge la gestion et l&#8217;animation de la Maison des Ch&#339;urs.&#160;</p> <p>Son projet : &#234;tre un lieu de rencontre avec le public, par l&#8217;organisation de concerts, de stages et d&#8217;activit&#233;s reli&#233;es &#224; la pratique du chant choral, &#234;tre un lieu de ressources pour les ensembles vocaux qui en sont membres.&#160;</p> <p>Son ambition : les ch&#339;urs d&#233;j&#224; membres repr&#233;sentent plusieurs centaines de choristes et un potentiel musical novateur. L&#8217;Association des Ch&#339;urs de Montpellier souhaite rassembler bien au-del&#224;, afin que le chant choral devienne une composante reconnue de la vie musicale et culturelle de Montpellier.&#160;</p>";
