 Nom modèle,Surface de plancher (SHON),Surface terrain,Date signature décision finale,Nature avis décision,Nombre de logements créés,1 pièce logements individuels,2 pièces logements individuels,3 pièces logements individuels,4 pièces logements individuels,5 pièces logements individuels,1 pièce logements collectifs,2 pièces logements collectifs,4 pièces logements collectifs,3 pièces logements collectifs,5 pièces logements collectifs,Quartier,Secteur
Permis de Construire,"3226,31",3363,10/03/2010,Favorable,51,,,,,,2,20,5,24,,CA -Pas du Loup,7
Permis de Construire,37,366,10/06/2010,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,"1356,6",6783,22/01/2010,Favorable,72,,,,,,72,,,,,HF -Hopitaux Facultés,10
Permis de Construire,196,688,29/07/2010,Favorable,1,,,,,,,,,,,MC -Les Arceaux,10
Permis de Construire,576,7747,02/02/2011,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,"199,5",1994,14/09/2010,Favorable,2,,,1,1,,,,,,,HF -Aiguelongue,3
Permis de Construire,"105,43",274,08/12/2010,Favorable,1,,,,1,,,,,,,CE -La Martelle,10
Permis de Construire,56,134,18/10/2010,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,,86,16/11/2010,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,38,336,17/12/2010,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,1358,1560,22/03/2011,Favorable,24,,,,,,,12,,12,,CE -La Chamberte,8
Permis de Construire,"129,1",12165,29/11/2010,Favorable,1,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,,5260,29/11/2010,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,,0,25/10/2010,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,0,1740,17/02/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,937,2001,05/07/2011,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,2833,3890,28/06/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,75,2896,01/07/2011,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,80,299,02/09/2011,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,,6526,22/09/2011,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,74,475,16/01/2012,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,,2176,19/04/2012,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,36,2248,07/05/2012,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,62,453,22/05/2012,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,,75,06/04/2012,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,248,773,15/05/2012,Favorable,3,,,3,,,,,,,,CE -Alco,9
Permis de Construire,4496,9577,20/07/2012,Favorable,58,,,,,,3,15,9,31,,PM -Port Marianne,4
Permis de Construire,"89,65",476,15/01/2008,Favorable,,,,1,,,,,,,,PA -Aiguerelles,5
Permis de Construire,,71,21/12/2007,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,,145,17/12/2007,Favorable,,,,,,,,,,,,MC -Gambetta,7
Permis de Construire,"4932,45",38900,16/09/2008,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,149,26/02/2008,Favorable,2,,,,,,,,,2,,MC -Centre Historique,1
Permis de Construire,,81346,01/02/2008,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,1151,2099,06/05/2009,Favorable,12,,,4,5,3,,,,,,MO -Hauts de Massane,9
Permis de Construire,3880,57026,11/06/2009,Favorable,52,,,,,,3,15,7,27,,CA -Croix d'Argent,6
Permis de Construire,,17572,30/03/2009,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,"1865,45",1249,13/10/2008,Favorable,28,,,,,,,,15,7,5,MC -Les Aubes,4
Permis de Construire,20,556,16/09/2008,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,"26,44",1060,23/06/2008,Favorable,,,,,,,,,,,,PA -Aiguerelles,4
Permis de Construire,39,7310,15/12/2008,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,4363,3224,06/07/2010,Favorable,63,,,,,,,27,11,25,,CA -Pas du Loup,7
Permis de Construire,15,455,25/03/2009,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,"212,6",2382,26/05/2009,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,3618,2588,07/08/2009,Favorable,130,,,,,,100,30,,,,MO -Hauts de Massane,9
Permis de Construire,,64,15/06/2009,Favorable,1,,,,,,1,,,,,MC -Boutonnet,2
Permis de Construire,2584,9033,27/08/2009,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,28,361,17/12/2009,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,126,764,04/09/2009,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,,645,02/11/2009,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,,493,26/08/2010,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,7496,2879,16/02/2011,Favorable,145,,,,,,114,22,,9,,MC -Gambetta,1
Permis de Construire,153,1458,25/03/2010,Favorable,1,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,90,59024,16/04/2010,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,502,38178,26/08/2010,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,199,16466,20/07/2010,Favorable,2,,,,,2,,,,,,,
Permis de Construire,22,379,14/06/2010,Favorable,,,,,,,,,,,,MC -Figuerolles,8
Permis de Construire,272,30745,11/08/2011,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,11,883,29/11/2010,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,"231,43",577,07/01/2011,Favorable,1,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,"33,53",182,23/05/2011,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,125,569,29/04/2011,Favorable,,,,,,,,,,,,MC -Boutonnet,3
Permis de Construire,4,6084,19/07/2012,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,579,563,18/04/2012,Favorable,8,,,,,,,2,,6,,MC -Les Arceaux,7
Permis de Construire,4646,5592,24/05/2012,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,155,400,22/09/2011,Favorable,1,,,,,1,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,29,331,06/01/2012,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,27,64,19/12/2011,Favorable,,,,,,,,,,,,MC -Gambetta,7
Permis de Construire,29,4867,17/10/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,210,12314,16/12/2011,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,0,1088,30/05/2012,Favorable,6,,,,,,2,,1,3,,MC -Comédie,1
Permis de Construire,1483,2027,28/09/2012,Favorable,25,,,,,,3,8,3,11,,CA -Croix d'Argent,6
Permis de Construire,"57,83",531,29/03/2012,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,2026,2084,14/06/2012,Favorable,34,,,,,,1,16,,17,,CA -Lemasson,6
Permis de Construire,71,209,15/02/2000,Favorable,1,,,1,,,,,,,,CA -Pas du Loup,8
Permis de Construire,6093,6814,26/06/2000,Favorable,72,0,0,50,22,0,,,,,,PA -Prés Arènes,5
Permis de Construire,27,456,18/02/2000,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,378,5638,17/03/2000,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,135,194,21/04/2000,Favorable,1,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,117,267,06/04/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,281,10919,28/04/2000,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,118,829,16/03/2000,Favorable,1,,,,1,,,,,,,PM -Port Marianne,4
Permis de Construire,1067,12130,08/06/2000,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,2570,21758,12/07/2000,Favorable,35,,,,,,0,7,6,22,0,HF -Hopitaux Facultés,10
Permis de Construire,1396,17800,04/07/2000,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,0,108,25/05/2000,Favorable,1,0,0,0,0,0,,,,,,MC -Gambetta,1
Permis de Construire,48,3114,28/04/2000,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,1092,2301,27/07/2000,Favorable,15,,,,,,0,5,1,9,0,PM -Port Marianne,5
Permis de Construire,123,226,19/09/2000,Favorable,1,,,,1,,,,,,,CE -La Martelle,8
Permis de Construire,359,690,17/10/2000,Favorable,1,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,0,4558,13/09/2000,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,55,3700,19/09/2000,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,4087,4885,02/02/2001,Favorable,58,,,,,,1,14,16,27,0,HF -Hopitaux Facultés,10
Permis de Construire,12,161,27/11/2000,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,128,379,28/12/2000,Favorable,1,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,2037,19/02/2001,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,146,558,05/02/2001,Favorable,1,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,104,340,22/01/2001,Favorable,1,,,,,1,,,,,,CA -Croix d'Argent,6
Permis de Construire,61,886,17/05/2001,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,94,488,05/03/2001,Favorable,1,,,,1,,,,,,,PA -Saint Martin,5
Permis de Construire,1100,15537,18/06/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,108,227,17/05/2001,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,5
Permis de Construire,3511,19726,31/07/2001,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,128,988,07/06/2001,Favorable,1,,,,1,,,,,,,MC -Les Aubes,4
Permis de Construire,0,61,01/06/2001,Favorable,4,,,,,,0,4,0,0,0,MC -Centre Historique,1
Permis de Construire,37,200,03/08/2001,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,2274,2859,08/08/2001,Favorable,45,,,,,,0,31,0,14,0,CA -Estanove,8
Permis de Construire,494,29633,07/06/2001,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,214,820,18/06/2001,Favorable,1,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,472,103544,17/09/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,1144,27/09/2001,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,133,1976,31/07/2001,Favorable,1,,,,1,,,,,,,CA -Pas du Loup,7
Permis de Construire,114,261,20/02/2004,Favorable,1,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,133,493,29/01/2004,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,724,1959,22/04/2004,Favorable,5,0,0,0,3,1,,,,,,CE -Alco,10
Permis de Construire,726,1798,21/12/2004,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,67,776,12/03/2004,Favorable,1,,1,,,,,,,,,PM -Pompignane,4
Permis de Construire,217,490,01/04/2004,Favorable,2,0,0,0,2,0,,,,,,CE -La Chamberte,8
Permis de Construire,3160,6944,04/05/2004,Favorable,82,,,,,,69,6,0,7,0,CA -Croix d'Argent,6
Permis de Construire,2435,5832,18/06/2004,Favorable,21,0,0,0,18,3,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,3181,03/05/2004,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,29,450,21/12/2001,Favorable,,,,,,,,,,,,MC -Figuerolles,1
Permis de Construire,0,821,06/11/2001,Favorable,1,,,,,,0,0,1,0,0,MC -Gares,1
Permis de Construire,125,431,21/12/2001,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,161,1507,21/12/2001,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,5
Permis de Construire,43,362,26/12/2001,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,0,732,13/12/2001,Favorable,3,,,,,,0,3,0,0,0,MC -Gambetta,1
Permis de Construire,106,213,22/01/2002,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,326,13/07/2004,Favorable,1,,1,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,0,702,14/09/2004,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,41,756,28/09/2004,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,0,135,14/10/2004,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,584,07/12/2004,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,25,638,31/08/2004,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,320,1064,17/01/2005,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,2571,3271,24/11/2004,Favorable,78,72,6,0,0,0,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,420,03/02/2005,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,2377,3013,21/12/2004,Favorable,17,,,,,,1,3,2,4,5,HF -Hopitaux Facultés,10
Permis de Construire,59,395,06/10/2004,Favorable,2,0,2,0,0,0,,,,,,PA -Saint Martin,5
Permis de Construire,87,75,21/12/2004,Favorable,1,,,,1,,,,,,,PA -Aiguerelles,4
Permis de Construire,353,1714,26/11/2004,Favorable,1,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,98,19/11/2004,Favorable,2,,,,,,0,2,0,0,0,MC -Gares,4
Permis de Construire,4031,5055,30/07/2003,Favorable,69,,,,,,9,38,0,22,0,HF -Aiguelongue,3
Permis de Construire,4592,3114,01/08/2003,Favorable,58,,,,,,0,13,10,35,0,HF -Aiguelongue,3
Permis de Construire,0,526,09/10/2003,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,100,177,01/12/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,0,77,18/09/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,0,2090,30/07/2003,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,455,103544,26/11/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,39,880,30/07/2003,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,2026,20/10/2003,Favorable,5,,,,,,5,0,0,0,0,MC -Comédie,1
Permis de Construire,100,160,15/12/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,2630,2834,29/12/2003,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,18,546,17/12/2003,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,3303,4364,17/11/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,65,35180,23/09/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,1449,2159,17/11/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,398,1225,10/05/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,234,27/06/2005,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,0,702,10/05/2005,Favorable,3,,,,,,3,0,0,0,0,MC -Les Beaux Arts,3
Permis de Construire,2382,5607,28/09/2005,Favorable,26,0,0,0,4,9,,,,,,PM -Port Marianne,4
Permis de Construire,992,2504,27/05/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,208,1219,27/06/2005,Favorable,1,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,36,387,05/07/2005,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,33,288,04/05/2005,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,5189,7161,31/08/2005,Favorable,64,,,,,,0,21,15,28,0,HF -Hopitaux Facultés,10
Permis de Construire,1142,1431,07/12/2005,Favorable,27,,,,,,11,16,0,0,0,CE -Alco,10
Permis de Construire,52,576,29/05/2006,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,188,788,18/09/2006,Favorable,1,,,,,1,,,,,,CE -La Martelle,8
Permis de Construire,39,6135,08/09/2006,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,0,316,27/11/2006,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,113,9821,21/11/2006,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,0,1500,23/06/2006,Favorable,1,0,0,0,0,0,,,,,,CE -Alco,7
Permis de Construire,4120,7787,09/10/2006,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,374,08/09/2006,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,234,154,04/09/2006,Favorable,3,,,,,,1,1,1,0,0,MC -Gambetta,1
Permis de Construire,51,223,29/03/2007,Favorable,4,,,,,,0,4,0,0,0,MC -Boutonnet,2
Permis de Construire,20,455,15/06/2006,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,2925,3262,23/10/2006,Favorable,35,,,,,,0,5,12,15,3,MO -Hauts de Massane,9
Permis de Construire,3473,8555,09/11/2006,Favorable,34,0,6,1,22,5,,,,,,MO -Hauts de Massane,9
Permis de Construire,144,585,18/07/2006,Favorable,1,,,,1,,,,,,,CE -La Chamberte,8
Permis de Construire,0,745,08/09/2006,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,262,5373,23/05/2002,Favorable,1,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,343,322,22/05/2002,Favorable,2,0,0,0,2,0,,,,,,PA -Saint Martin,5
Permis de Construire,136,320,26/03/2002,Favorable,1,,,,,1,,,,,,CA -Estanove,8
Permis de Construire,2390,21654,30/08/2002,Favorable,59,,,,,,31,28,0,0,0,HF -Hopitaux Facultés,10
Permis de Construire,235,1930,14/05/2002,Favorable,1,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,1090,1035,19/11/2002,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,221,1079,18/12/2002,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,0,762,09/07/2002,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,233,9310,11/09/2002,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,0,9833,16/05/2002,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,884,1534,25/07/2002,Favorable,10,,,,,,1,0,9,0,0,PM -Port Marianne,5
Permis de Construire,0,121,03/07/2002,Favorable,1,1,,,,,,,,,,MC -Gares,4
Permis de Construire,14,120,14/05/2002,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,853,1534,25/07/2002,Favorable,10,,,,,,0,1,5,4,0,PM -Port Marianne,5
Permis de Construire,166,414,24/09/2002,Favorable,1,,,,,1,,,,,,MC -Boutonnet,3
Permis de Construire,2264,1271,27/01/2003,Favorable,20,,,,,,0,3,12,3,2,MC -Gares,1
Permis de Construire,272,844,26/09/2002,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,70,738,02/10/2002,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,25,460,23/10/2002,Favorable,,,,,,,,,,,,CE -Alco,9
Permis de Construire,70,44746,24/09/2002,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,2784,3485,26/09/2002,Favorable,39,0,18,14,6,1,,,,,,HF -Aiguelongue,3
Permis de Construire,0,58,02/10/2002,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,0,231,24/10/2002,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,59,264,11/10/2002,Favorable,1,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,0,19129,13/08/2003,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,1385,2895,18/12/2002,Favorable,10,0,0,0,5,5,,,,,,CE -La Chamberte,8
Permis de Construire,168,3635,11/12/2002,Favorable,1,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,24,126,09/12/2002,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,61,820,09/12/2002,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,325,9135,04/01/2006,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,721,2550,07/12/2005,Favorable,13,,,,,,0,12,0,1,0,HF -Hopitaux Facultés,10
Permis de Construire,16,422,02/03/2006,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,0,266,10/10/2005,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,116,676,08/12/2005,Favorable,1,,,,1,,,,,,,CE -La Martelle,8
Permis de Construire,0,371,20/10/2005,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,3025,07/02/2006,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,352,07/11/2005,Favorable,4,,,,,,0,1,1,0,1,MC -Gares,4
Permis de Construire,33,200,07/02/2006,Favorable,1,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,1396,2224,02/07/2007,Favorable,29,,,,,,7,12,0,10,0,HF -Hopitaux Facultés,10
Permis de Construire,2276,2761,15/06/2006,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,2371,2977,17/03/2006,Favorable,42,,,,,,5,28,1,8,0,MO -Hauts de Massane,9
Permis de Construire,28,552,18/01/2006,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,132,345,11/03/2003,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,9562,4470,14/08/2003,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,472,1002,29/04/2003,Favorable,4,,,,,,0,0,0,0,4,PA -Aiguerelles,5
Permis de Construire,0,383,14/04/2003,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,0,59,05/06/2003,Favorable,5,,,,,,3,1,0,1,0,MC -Centre Historique,1
Permis de Construire,1932,2493,30/06/2003,Favorable,29,,,,,,0,12,1,16,0,CA -Estanove,7
Permis de Construire,317,58453,22/07/2003,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,14,580,15/05/2003,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,2385,3000,14/11/2003,Favorable,20,,,,,,0,0,8,12,0,PM -Millénaire,4
Permis de Construire,23,268,15/05/2003,Favorable,,,,,,,,,,,,MO -Celleneuve,9
Permis de Construire,0,350,07/10/2003,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,8345,6013,29/12/2003,Favorable,99,,,,,,0,13,24,62,0,PA -Prés Arènes,5
Permis de Construire,911,1959,17/07/2003,Favorable,6,0,0,0,6,0,,,,,,CE -Alco,10
Permis de Construire,26,333,22/05/2003,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,164,683,22/01/2007,Favorable,6,,,,,,6,0,0,0,0,PA -Aiguerelles,5
Permis de Construire,45,296,21/06/2007,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,50,300,05/03/2007,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,1724,3800,21/05/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,181,354,26/03/2007,Favorable,1,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,3198,2200,26/07/2007,Favorable,45,,,,,,0,18,8,19,0,PM -Port Marianne,4
Permis de Construire,3595,2379,26/07/2007,Favorable,47,0,0,0,0,0,,17,12,17,1,PM -Port Marianne,4
Permis de Construire,24,332,14/02/2007,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,33,1500,12/06/2007,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,62,297,21/06/2007,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,84,3899,26/03/2007,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,14,431,26/03/2007,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,27,215,01/06/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,152,361,27/06/2007,Favorable,1,,,,,1,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,23,430,20/04/2007,Favorable,,,,,,,,,,,,MC -Boutonnet,3
Permis de Construire,29702,39714,20/07/2007,Favorable,12,0,0,0,8,4,,,,,,PM -Port Marianne,4
Permis de Construire,120,26457,21/06/2007,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,638,260,03/08/2007,Favorable,8,,,,,,0,1,2,5,0,MC -Centre Historique,10
Permis de Construire,38,35892,03/08/2007,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,38,35892,12/09/2007,Favorable,1,,1,,,,,,,,,PM -Port Marianne,4
Permis de Construire,7896,10526,16/08/2007,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,13008,313749,31/07/2007,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,75,313749,26/07/2007,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,28,37860,05/10/2007,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,0,4738,26/06/2007,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,164,51560,31/07/2007,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,123,5469,21/06/2007,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,26,441,21/06/2007,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,45,434,17/02/2000,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,384,191,07/02/2000,Favorable,6,,,,,,0,3,0,3,0,PA -Aiguerelles,4
Permis de Construire,125,305,11/02/2000,Favorable,1,,,,,1,,,,,,CA -Pas du Loup,8
Permis de Construire,117,405,04/02/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,36,1075,24/01/2000,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
